inputfile,status,cpu_time,wall_time,host
eca-rers2012/Problem10_label34.yml,true,81.84,81.83,apollon120
eca-rers2012/Problem10_label37.yml,true,81.98,81.98,apollon162
nla-digbench/divbin.yml,false(unreach-call),82.23,82.22,apollon158
hardness-nfm22/hardness_operatoramount_amount500_file-46.yml,true,82.52,82.52,apollon052
eca-rers2012/Problem10_label04.yml,true,82.64,82.67,apollon092
eca-rers2012/Problem10_label22.yml,true,83.3,83.3,apollon128
nla-digbench-scaling/divbin_unwindbound5.yml,true,83.4,83.4,apollon070
hardness-nfm22/hardness_loopvsstraightlinecode_100-1loop_file-81.yml,true,83.44,83.47,apollon164
eca-rers2012/Problem10_label02.yml,true,83.52,83.52,apollon151
eca-rers2012/Problem10_label38.yml,true,83.69,83.69,apollon128
eca-rers2012/Problem10_label41.yml,false(unreach-call),83.84,83.83,apollon128
eca-rers2012/Problem10_label14.yml,true,83.86,83.86,apollon046
hardness-nfm22/hardness_loopvsstraightlinecode_100-while_file-40.yml,true,84.03,84.02,apollon091
eca-rers2012/Problem10_label23.yml,true,84.58,84.58,apollon131
eca-rers2012/Problem10_label16.yml,true,85.03,85.03,apollon139
nla-digbench-scaling/ps5-ll_valuebound1.yml,true,85.04,85.04,apollon081
hardness-nfm22/hardness_variablewrapping_wrapper-p_file-52.yml,true,85.24,85.26,apollon131
eca-rers2012/Problem10_label31.yml,true,85.38,85.38,apollon085
combinations/gcd_1+newton_3_1.yml,true,85.39,85.38,apollon093
bitvector/byte_add-2.yml,false(no-overflow),85.48,85.46,apollon117
eca-rers2012/Problem10_label45.yml,true,85.5,85.49,apollon090
eca-rers2012/Problem10_label44.yml,true,86.1,86.1,apollon100
hardness-nfm22/hardness_variablewrapping_wrapper-sp_file-52.yml,true,86.4,86.4,apollon095
eca-rers2012/Problem10_label43.yml,true,87.29,87.29,apollon039
nla-digbench-scaling/hard2_unwindbound2.yml,true,87.37,87.38,apollon006
eca-rers2012/Problem10_label30.yml,true,87.54,87.53,apollon033
eca-rers2012/Problem10_label39.yml,true,87.64,87.66,apollon021
eca-rers2012/Problem10_label19.yml,true,87.64,87.67,apollon091
combinations/gcd_3+newton_3_2.yml,true,88.08,88.12,apollon140
nla-digbench-scaling/prodbin-ll_valuebound50.yml,true,88.54,88.56,apollon110
eca-rers2012/Problem10_label08.yml,true,88.57,88.57,apollon049
eca-rers2012/Problem10_label07.yml,true,88.6,88.6,apollon056
eca-rers2012/Problem10_label33.yml,true,88.81,88.85,apollon164
hardness-nfm22/hardness_operatoramount_amount250_file-71.yml,true,88.87,88.87,apollon131
eca-rers2012/Problem10_label50.yml,false(unreach-call),89.28,89.27,apollon059
eca-rers2012/Problem10_label57.yml,false(unreach-call),89.63,89.62,apollon137
eca-rers2012/Problem10_label26.yml,false(unreach-call),89.73,89.71,apollon074
eca-rers2012/Problem10_label51.yml,true,90.82,90.86,apollon074
product-lines/elevator_spec14_productSimulator.cil.yml,false(unreach-call),90.85,90.83,apollon077
combinations/square_4+soft_float_5a.c.cil.yml,true,91.09,91.09,apollon132
eca-rers2012/Problem10_label15.yml,false(unreach-call),91.47,91.46,apollon077
eca-rers2012/Problem10_label47.yml,false(unreach-call),91.53,91.52,apollon070
eca-rers2012/Problem10_label49.yml,true,91.71,91.73,apollon033
eca-rers2012/Problem10_label54.yml,true,92.58,92.58,apollon027
hardness-nfm22/hardness_loopvsstraightlinecode_100-while_file-84.yml,true,93.01,93.01,apollon142
nla-digbench-scaling/cohencu-ll_valuebound5.yml,true,93.18,93.22,apollon044
combinations/gcd_4+newton_2_5.yml,true,93.21,93.21,apollon102
product-lines/elevator_spec3_productSimulator.cil.yml,false(unreach-call),93.23,93.22,apollon153
hardness-nfm22/hardness_operatoramount_amount250_file-55.yml,true,94.11,94.14,apollon148
eca-rers2012/Problem10_label55.yml,false(unreach-call),94.14,94.15,apollon001
combinations/square_7+soft_float_4-2a.c.cil.yml,true,94.35,94.35,apollon055
hardware-verification-bv/btor2c-lazyMod.sw_state_machine.yml,true,94.35,94.38,apollon025
hardness-nfm22/hardness_operatoramount_amount250_file-38.yml,true,94.76,94.77,apollon019
eca-rers2012/Problem10_label12.yml,false(unreach-call),94.96,94.97,apollon018
hardness-nfm22/hardness_loopvsstraightlinecode_100-1loop_file-40.yml,true,95.71,95.71,apollon112
forester-heap/sll-queue-2.yml,false(unreach-call),95.83,95.83,apollon097
eca-rers2012/Problem10_label06.yml,true,96.09,96.13,apollon094
eca-rers2012/Problem10_label09.yml,true,96.73,96.79,apollon067
eca-rers2012/Problem10_label42.yml,false(unreach-call),96.97,96.99,apollon090
list-simple/dll2n_update_all.yml,true,97.05,97.08,apollon130
hardness-nfm22/hardness_variablewrapping_wrapper-sp_file-17.yml,true,97.11,97.15,apollon045
eca-rers2012/Problem10_label29.yml,false(unreach-call),97.91,97.94,apollon161
eca-rers2012/Problem10_label11.yml,true,98.74,98.74,apollon040
hardware-verification-bv/btor2c-lazyMod.eq_sdp_v1.yml,true,98.87,98.87,apollon044
list-simple/sll2n_update_all.yml,true,98.89,98.92,apollon101
list-simple/dll2n_update_all_reverse.yml,true,100.11,100.1,apollon038
floats-cdfpl/newton_3_4.yml,true,100.74,100.73,apollon093
nla-digbench-scaling/egcd2-ll_unwindbound1.yml,false(unreach-call),101.06,101.09,apollon048
forester-heap/dll-queue-2.yml,false(unreach-call),101.83,101.86,apollon082
hardness-nfm22/hardness_variablewrapping_wrapper-a_file-67.yml,true,102.39,102.42,apollon096
hardness-nfm22/hardness_operatoramount_amount250_file-19.yml,true,102.76,102.77,apollon025
floats-cdfpl/newton_3_3.yml,true,103.09,103.09,apollon020
bitvector/byte_add-1.yml,false(unreach-call),103.16,103.19,apollon157
nla-digbench-scaling/ps6-ll_unwindbound1.yml,true,104.38,104.38,apollon167
floats-cdfpl/newton_3_1.yml,true,104.9,104.94,apollon136
eca-rers2012/Problem10_label59.yml,true,105.31,105.3,apollon036
nla-digbench-scaling/hard-ll_valuebound100.yml,true,105.51,105.51,apollon159
floats-cdfpl/square_5.yml,true,105.6,105.63,apollon112
hardness-nfm22/hardness_operatoramount_amount500_file-6.yml,true,106.31,106.35,apollon110
list-simple/sll2n_update_all_reverse.yml,true,106.42,106.45,apollon145
nla-digbench-scaling/hard2_unwindbound2.yml,false(unreach-call),108.19,108.19,apollon024
eca-rers2012/Problem10_label17.yml,true,108.48,108.49,apollon153
combinations/gcd_4+newton_3_3.yml,true,108.7,108.7,apollon165
combinations/gcd_4+newton_3_6.yml,false(unreach-call),110.7,110.72,apollon094
hardness-nfm22/hardness_fillercode_fillercodesize_ps-cn-500_file-3.yml,true,111.03,111.05,apollon077
eca-rers2012/Problem10_label58.yml,false(unreach-call),111.2,111.24,apollon021
hardness-nfm22/hardness_floatingpointinfluence_has-floats_file-17.yml,true,111.23,111.23,apollon035
hardness-nfm22/hardness_loopvsstraightlinecode_100-1loop_file-60.yml,true,111.71,111.72,apollon143
hardness-nfm22/hardness_loopvsstraightlinecode_100-while_file-60.yml,true,111.73,111.83,apollon060
hardness-nfm22/hardness_variablewrapping_wrapper-s_file-17.yml,true,112.4,112.45,apollon014
hardware-verification-bv/btor2c-lazyMod.eq_sdp_v2.yml,true,112.55,112.55,apollon016
nla-digbench-scaling/bresenham-ll_valuebound10.yml,true,115.68,115.68,apollon127
array-examples/standard_strcpy_ground-1.yml,true,117.02,117.06,apollon086
floats-cdfpl/newton_3_5.yml,true,117.36,117.36,apollon076
hardness-nfm22/hardness_variablewrapping_wrapper-a_file-8.yml,true,117.47,117.46,apollon033
hardware-verification-bv/btor2c-lazyMod.eq_sdp_v3.yml,false(unreach-call),117.64,117.62,apollon113
combinations/gcd_4+newton_3_5.yml,true,117.86,117.86,apollon040
combinations/gcd_4+newton_3_7.yml,false(unreach-call),118.69,118.68,apollon037
floats-cdfpl/square_4.yml,true,119.22,119.26,apollon010
eca-rers2012/Problem04_label23.yml,false(termination),120.26,60.5,apollon097
eca-rers2012/Problem04_label20.yml,false(termination),120.35,60.53,apollon007
hardness-nfm22/hardness_operatoramount_amount250_file-39.yml,true,121.06,121.1,apollon155
hardness-nfm22/hardness_operatoramount_amount100_file-84.yml,true,121.12,121.12,apollon122
hardware-verification-bv/btor2c-lazyMod.sw_sym_ex.yml,true,121.98,121.99,apollon024
combinations/gcd_1+newton_3_2.yml,true,122.66,122.7,apollon117
combinations/gcd_4+newton_3_4.yml,true,124.29,124.28,apollon128
floats-cdfpl/newton_3_2.yml,true,126.5,126.52,apollon158
combinations/gcd_2+newton_3_4.yml,true,126.65,126.65,apollon106
combinations/gcd_1+newton_3_5.yml,true,126.81,126.86,apollon149
nla-digbench-scaling/hard-u_unwindbound5.yml,false(unreach-call),126.95,126.95,apollon064
combinations/gcd_2+newton_3_2.yml,true,127.05,127.05,apollon034
combinations/gcd_2+newton_3_1.yml,true,127.4,127.4,apollon078
product-lines/elevator_spec3_product30.cil.yml,true,127.91,64.0,apollon048
combinations/gcd_2+newton_3_6.yml,false(unreach-call),128.15,128.17,apollon091
xcsp/AllInterval-013.yml,false(unreach-call),129.36,129.35,apollon018
hardware-verification-bv/btor2c-lazyMod.sw_sym_ex_v.yml,false(unreach-call),131.52,131.5,apollon043
eca-rers2012/Problem14_label35.yml,true,131.98,132.04,apollon101
hardness-nfm22/hardness_variablewrapping_normal_file-17.yml,true,132.11,132.11,apollon167
combinations/square_6+soft_float_5a.c.cil.yml,true,133.1,133.1,apollon103
combinations/gcd_2+newton_3_3.yml,true,133.32,133.32,apollon125
combinations/gcd_4+newton_3_1.yml,true,133.89,133.9,apollon039
combinations/gcd_4+newton_3_2.yml,true,134.72,134.72,apollon014
seq-mthreaded/pals_STARTPALS_Triplicated.1.ufo.UNBOUNDED.pals.yml,false(unreach-call),135.73,135.79,apollon130
nla-digbench-scaling/ps2-ll_unwindbound20.yml,true,136.49,136.54,apollon118
combinations/gcd_3+newton_3_6.yml,false(unreach-call),136.57,136.58,apollon112
eca-rers2012/Problem14_label28.yml,false(termination),136.71,112.64,apollon009
eca-rers2012/Problem14_label59.yml,true,136.95,136.94,apollon032
eca-rers2012/Problem14_label05.yml,true,137.75,137.76,apollon094
eca-rers2012/Problem14_label29.yml,false(termination),138.75,114.57,apollon052
eca-rers2012/Problem14_label27.yml,false(termination),139.35,114.55,apollon140
eca-rers2012/Problem14_label18.yml,false(termination),140.2,115.09,apollon019
eca-rers2012/Problem14_label40.yml,false(termination),140.33,115.91,apollon146
heap-manipulation/merge_sort-2.yml,true,141.28,141.28,apollon094
floats-cdfpl/newton_3_6.yml,false(unreach-call),141.28,141.29,apollon028
eca-rers2012/Problem14_label50.yml,false(termination),141.57,116.59,apollon080
eca-rers2012/Problem14_label20.yml,false(termination),141.75,117.02,apollon075
eca-rers2012/Problem14_label47.yml,false(termination),142.06,117.4,apollon034
eca-rers2012/Problem14_label31.yml,false(termination),142.07,116.9,apollon026
eca-rers2012/Problem14_label55.yml,false(termination),142.11,117.19,apollon100
eca-rers2012/Problem14_label12.yml,false(termination),142.13,117.03,apollon032
eca-rers2012/Problem14_label25.yml,false(termination),142.86,117.17,apollon041
eca-rers2012/Problem14_label00.yml,false(termination),143.64,118.54,apollon068
eca-rers2012/Problem14_label42.yml,true,143.7,143.7,apollon131
eca-rers2012/Problem14_label32.yml,false(termination),143.81,118.52,apollon089
eca-rers2012/Problem14_label53.yml,false(termination),143.82,118.68,apollon077
eca-rers2012/Problem14_label20.yml,true,143.94,143.94,apollon123
eca-rers2012/Problem14_label23.yml,false(termination),144.1,118.49,apollon133
eca-rers2012/Problem14_label07.yml,true,144.24,144.24,apollon121
eca-rers2012/Problem14_label30.yml,false(termination),144.28,118.75,apollon045
eca-rers2012/Problem14_label01.yml,false(termination),144.35,119.53,apollon001
eca-rers2012/Problem14_label01.yml,true,144.42,144.42,apollon161
seq-mthreaded/pals_STARTPALS_Triplicated.2.ufo.UNBOUNDED.pals.yml,false(unreach-call),144.66,144.66,apollon158
eca-rers2012/Problem14_label45.yml,true,144.86,144.93,apollon112
eca-rers2012/Problem14_label23.yml,true,144.93,144.94,apollon071
combinations/gcd_3+newton_3_3.yml,true,145.0,145.04,apollon051
eca-rers2012/Problem14_label48.yml,false(termination),145.24,119.97,apollon142
hardness-nfm22/hardness_loopvsstraightlinecode_100-1loop_file-28.yml,true,145.26,145.31,apollon030
eca-rers2012/Problem14_label47.yml,true,145.38,145.4,apollon061
nla-digbench-scaling/divbin_unwindbound20.yml,false(unreach-call),145.56,145.55,apollon014
eca-rers2012/Problem14_label59.yml,false(termination),145.56,119.88,apollon015
eca-rers2012/Problem14_label43.yml,false(termination),145.69,119.87,apollon158
eca-rers2012/Problem14_label33.yml,true,145.74,145.79,apollon052
hardness-nfm22/hardness_loopvsstraightlinecode_100-1loop_file-84.yml,true,145.79,145.86,apollon048
nla-digbench-scaling/ps6-ll_valuebound1.yml,true,145.86,145.93,apollon102
eca-rers2012/Problem14_label02.yml,false(termination),146.04,120.61,apollon128
eca-rers2012/Problem14_label35.yml,false(termination),146.37,120.39,apollon052
eca-rers2012/Problem14_label52.yml,false(termination),146.61,120.51,apollon086
eca-rers2012/Problem14_label42.yml,false(termination),147.04,121.08,apollon137
combinations/gcd_1+newton_3_4.yml,true,147.05,147.12,apollon145
eca-rers2012/Problem14_label21.yml,false(termination),147.11,121.03,apollon056
eca-rers2012/Problem14_label16.yml,false(termination),147.34,121.91,apollon056
eca-rers2012/Problem14_label33.yml,false(termination),147.48,121.51,apollon031
combinations/gcd_3+newton_3_1.yml,true,147.51,147.57,apollon138
eca-rers2012/Problem14_label34.yml,false(termination),147.58,121.5,apollon144
eca-rers2012/Problem14_label30.yml,true,147.6,147.61,apollon051
nla-digbench-scaling/hard-u_unwindbound10.yml,false(unreach-call),147.8,147.8,apollon100
eca-rers2012/Problem14_label15.yml,false(termination),148.03,121.67,apollon031
eca-rers2012/Problem14_label11.yml,false(termination),148.35,122.27,apollon088
eca-rers2012/Problem14_label13.yml,false(termination),148.77,122.87,apollon043
eca-rers2012/Problem14_label36.yml,false(termination),148.94,122.58,apollon013
eca-rers2012/Problem14_label03.yml,false(termination),149.01,122.57,apollon112
eca-rers2012/Problem14_label10.yml,false(termination),149.03,124.04,apollon103
eca-rers2012/Problem14_label26.yml,false(termination),149.72,123.52,apollon096
eca-rers2012/Problem14_label46.yml,false(termination),150.52,124.38,apollon089
hardness-nfm22/hardness_operatoramount_amount500_file-56.yml,true,150.76,150.76,apollon121
float-benchs/arctan_Pade.yml,true,150.99,150.99,apollon114
nla-digbench-scaling/knuth_valuebound20.yml,true,151.16,151.16,apollon050
eca-rers2012/Problem14_label09.yml,false(termination),151.38,124.02,apollon051
combinations/gcd_1+newton_3_3.yml,true,151.39,151.39,apollon077
eca-rers2012/Problem14_label17.yml,false(termination),151.71,124.76,apollon078
eca-rers2012/Problem14_label38.yml,false(termination),151.93,124.84,apollon048
eca-rers2012/Problem14_label41.yml,false(termination),152.42,125.3,apollon141
eca-rers2012/Problem14_label49.yml,false(termination),152.55,125.38,apollon042
eca-rers2012/Problem14_label26.yml,true,152.85,152.85,apollon008
eca-rers2012/Problem14_label44.yml,false(termination),153.17,126.57,apollon113
eca-rers2012/Problem14_label21.yml,true,153.22,153.28,apollon140
nla-digbench-scaling/divbin2_unwindbound5.yml,true,153.29,153.31,apollon031
eca-rers2012/Problem14_label54.yml,false(termination),153.53,126.45,apollon159
eca-rers2012/Problem14_label07.yml,false(termination),153.61,126.4,apollon152
eca-rers2012/Problem14_label04.yml,false(termination),153.93,127.15,apollon034
eca-rers2012/Problem14_label58.yml,false(termination),153.99,127.11,apollon080
eca-rers2012/Problem14_label22.yml,false(termination),154.17,126.73,apollon146
eca-rers2012/Problem14_label37.yml,false(termination),154.61,127.54,apollon031
eca-rers2012/Problem14_label24.yml,true,154.73,154.72,apollon150
eca-rers2012/Problem14_label17.yml,true,155.3,155.31,apollon089
array-examples/standard_init4_ground-2.yml,true,155.37,155.39,apollon120
eca-rers2012/Problem14_label04.yml,true,155.69,155.74,apollon005
eca-rers2012/Problem14_label19.yml,false(termination),155.7,129.68,apollon080
eca-rers2012/Problem14_label25.yml,true,155.95,156.01,apollon015
hardness-nfm22/hardness_operatoramount_amount100_file-60.yml,true,156.37,156.42,apollon014
combinations/gcd_3+newton_3_5.yml,true,156.43,156.5,apollon112
eca-rers2012/Problem14_label49.yml,true,157.8,157.81,apollon025
combinations/square_5+soft_float_5a.c.cil.yml,true,158.09,158.14,apollon029
eca-rers2012/Problem14_label57.yml,false(termination),158.16,130.38,apollon094
seq-mthreaded/pals_floodmax.3.4.ufo.UNBOUNDED.pals.yml,false(termination),159.05,158.38,apollon019
hardness-nfm22/hardness_loopvsstraightlinecode_100-while_file-28.yml,true,159.21,159.22,apollon070
eca-rers2012/Problem14_label24.yml,false(termination),159.53,131.3,apollon066
eca-rers2012/Problem14_label19.yml,true,159.56,159.6,apollon126
xcsp/AllInterval-014.yml,false(unreach-call),159.83,159.93,apollon151
eca-rers2012/Problem14_label05.yml,false(termination),160.31,134.54,apollon018
nla-digbench-scaling/divbin_unwindbound10.yml,false(unreach-call),160.64,160.71,apollon064
eca-rers2012/Problem14_label56.yml,false(termination),161.08,132.33,apollon164
eca-rers2012/Problem14_label51.yml,false(termination),161.24,132.66,apollon141
eca-rers2012/Problem14_label03.yml,true,161.94,161.96,apollon042
nla-digbench-scaling/divbin2_unwindbound10.yml,true,162.49,162.57,apollon160
hardware-verification-bv/btor2c-lazyMod.h_Vlunc.yml,true,163.1,163.15,apollon058
combinations/square_5+soft_float_3a.c.cil.yml,true,163.29,163.35,apollon149
eca-rers2012/Problem14_label16.yml,true,163.3,163.3,apollon111
product-lines/email_spec7_product27.cil.yml,true,163.67,81.61,apollon006
hardness-nfm22/hardness_operatoramount_amount250_file-49.yml,true,163.97,163.99,apollon131
combinations/gcd_3+newton_3_4.yml,true,164.77,164.77,apollon148
eca-rers2012/Problem14_label06.yml,false(termination),165.4,136.33,apollon082
eca-rers2012/Problem14_label06.yml,true,166.16,166.24,apollon155
eca-rers2012/Problem14_label08.yml,false(termination),166.16,136.59,apollon070
nla-digbench-scaling/egcd2-ll_valuebound2.yml,true,167.29,167.32,apollon062
eca-rers2012/Problem14_label39.yml,false(termination),167.6,137.56,apollon144
eca-rers2012/Problem14_label15.yml,true,168.52,168.58,apollon088
eca-rers2012/Problem14_label55.yml,true,168.89,168.89,apollon021
nla-digbench-scaling/divbin_unwindbound50.yml,false(unreach-call),169.0,168.99,apollon010
eca-rers2012/Problem14_label09.yml,true,169.53,169.55,apollon112
eca-rers2012/Problem14_label14.yml,false(termination),171.29,141.27,apollon144
list-ext3-properties/dll_nullified-1.yml,false(valid-memcleanup),172.44,172.43,apollon150
eca-rers2012/Problem14_label45.yml,false(termination),172.62,142.05,apollon096
hardness-nfm22/hardness_operatoramount_amount100_file-28.yml,true,173.83,173.83,apollon026
hardware-verification-bv/btor2c-lazyMod.sw_ball2004_2.yml,true,174.59,174.61,apollon102
list-ext3-properties/dll_nullified-2.yml,true,178.97,178.98,apollon135
eca-rers2012/Problem14_label38.yml,true,179.66,179.72,apollon055
seq-mthreaded/pals_floodmax.4.1.ufo.UNBOUNDED.pals.yml,false(termination),179.81,177.62,apollon061
eca-rers2012/Problem14_label00.yml,true,179.99,180.08,apollon018
eca-rers2012/Problem14_label36.yml,true,183.75,183.77,apollon164
hardness-nfm22/hardness_operatoramount_amount500_file-33.yml,true,184.65,184.73,apollon148
xcsp/aim-200-6-0-sat-4.yml,false(unreach-call),185.33,185.38,apollon006
forester-heap/sll-queue-2.yml,false(valid-memcleanup),187.3,187.3,apollon135
hardware-verification-bv/btor2c-lazyMod.vis_arrays_palu.yml,false(unreach-call),188.42,188.48,apollon152
hardware-verification-bv/btor2c-lazyMod.vis_QF_BV_s1269b_p4.yml,false(unreach-call),190.99,190.98,apollon031
nla-digbench-scaling/divbin_unwindbound100.yml,false(unreach-call),191.07,191.14,apollon030
eca-rers2012/Problem14_label50.yml,true,194.06,194.06,apollon037
xcsp/aim-200-6-0-sat-1.yml,false(unreach-call),194.55,194.63,apollon047
nla-digbench-scaling/hard-u_unwindbound20.yml,false(unreach-call),194.79,194.85,apollon036
combinations/square_5+soft_float_1-2a.c.cil.yml,true,195.98,195.99,apollon079
nla-digbench-scaling/hard-u_unwindbound100.yml,false(unreach-call),198.46,198.65,apollon020
seq-mthreaded/pals_floodmax.3.ufo.UNBOUNDED.pals.yml,false(termination),198.78,198.1,apollon140
combinations/square_4+soft_float_3a.c.cil.yml,true,199.2,199.2,apollon125
hardware-verification-bv/btor2c-lazyMod.sw_ball2001.yml,true,199.72,199.74,apollon120
forester-heap/dll-queue-2.yml,false(valid-memcleanup),201.42,201.42,apollon076
nla-digbench-scaling/geo1-u_valuebound100.yml,false(no-overflow),202.34,202.32,apollon118
hardness-nfm22/hardness_fillercode_fillercodesize_ps-cn-500_file-52.yml,true,203.21,203.2,apollon144
hardness-nfm22/hardness_operatoramount_amount250_file-47.yml,true,204.48,204.48,apollon142
hardness-nfm22/hardness_operatoramount_amount250_file-70.yml,true,205.84,205.84,apollon049
floats-cdfpl/square_6.yml,true,206.54,206.66,apollon124
hardness-nfm22/hardness_operatoramount_amount500_file-72.yml,true,207.85,207.85,apollon049
nla-digbench-scaling/bresenham-ll_unwindbound2.yml,false(unreach-call),209.03,209.05,apollon143
seq-mthreaded/pals_opt-floodmax.3.ufo.UNBOUNDED.pals.yml,false(termination),209.04,208.27,apollon012
nla-digbench-scaling/ps3-ll_unwindbound2.yml,true,209.42,209.42,apollon107
hardness-nfm22/hardness_operatoramount_amount250_file-62.yml,true,213.28,213.28,apollon052
combinations/gcd_2+newton_3_5.yml,true,214.85,214.95,apollon147
hardness-nfm22/hardness_variablewrapping_wrapper-a_file-26.yml,true,215.28,215.37,apollon032
hardness-nfm22/hardness_operatoramount_amount250_file-84.yml,true,218.6,218.6,apollon101
